106,29,40,98.00,1,79,53,27,19,7,DAY,53.0,MOVING
107,29,40,98.00,0,79,54,28,19,7,DAY,53.5,DIGGING
108,28,41,98.00,1,80,54,28,19,7,DAY,54.0,MOVING
109,28,41,98.00,0,80,55,29,19,7,DAY,54.5,DIGGING
110,28,42,98.00,1,81,55,29,19,7,DAY,55.0,MOVING
111,28,42,98.00,0,81,56,30,19,7,DAY,55.5,DIGGING
112,28,43,98.00,1,82,56,30,19,7,DAY,56.0,MOVING
113,28,43,98.00,0,82,57,31,19,7,DAY,56.5,DIGGING
114,28,44,98.00,1,83,57,31,19,7,DAY,57.0,MOVING
115,28,44,98.00,0,83,58,31,20,7,DAY,57.5,DIGGING
116,28,45,98.00,1,84,58,31,20,7,DAY,58.0,MOVING
117,28,45,98.00,0,84,59,31,21,7,DAY,58.5,DIGGING
118,29,46,98.00,1,85,59,31,21,7,DAY,59.0,MOVING
119,29,46,98.00,0,85,60,31,22,7,DAY,59.5,DIGGING
120,30,46,98.00,1,86,60,31,22,7,DAY,60.0,MOVING
121,30,46,98.00,0,86,61,31,23,7,DAY,60.5,DIGGING
122,31,46,98.00,1,87,61,31,23,7,DAY,61.0,MOVING
123,31,46,98.00,0,87,62,31,24,7,DAY,61.5,DIGGING
124,31,44,98.00,1,89,62,31,24,7,DAY,62.0,MOVING
125,31,44,98.00,0,89,63,31,25,7,DAY,62.5,DIGGING
126,32,42,98.00,1,91,63,31,25,7,DAY,63.0,MOVING
127,32,42,98.00,0,91,64,32,25,7,DAY,63.5,DIGGING
128,34,42,98.00,1,93,64,32,25,7,NIGHT,64.0,MOVING
129,34,42,96.00,0,93,65,33,25,7,NIGHT,64.5,DIGGING
130,35,42,94.00,1,94,65,33,25,7,NIGHT,65.0,MOVING
131,35,42,92.00,0,94,66,34,25,7,NIGHT,65.5,DIGGING
132,34,44,90.00,1,96,66,34,25,7,NIGHT,66.0,MOVING
133,34,44,88.00,0,96,67,35,25,7,NIGHT,66.5,DIGGING
134,35,44,86.00,1,97,67,35,25,7,NIGHT,67.0,MOVING
135,35,44,84.00,0,97,68,36,25,7,NIGHT,67.5,DIGGING
136,30,40,76.00,2,102,68,36,25,7,NIGHT,68.0,MOVING
137,30,40,74.00,0,102,69,37,25,7,NIGHT,68.5,DIGGING
138,27,39,72.00,1,105,69,37,25,7,NIGHT,69.0,MOVING
139,27,39,70.00,0,105,70,37,25,8,NIGHT,69.5,DIGGING
140,26,38,68.00,1,106,70,37,25,8,NIGHT,70.0,MOVING
141,26,38,66.00,0,106,71,37,25,9,NIGHT,70.5,DIGGING
142,27,38,64.00,1,107,71,37,25,9,NIGHT,71.0,MOVING
143,27,38,62.00,0,107,72,37,25,10,NIGHT,71.5,DIGGING
144,28,40,60.00,1,109,72,37,25,10,DAY,72.0,MOVING
145,28,40,68.00,0,109,73,38,25,10,DAY,72.5,DIGGING
146,26,39,76.00,1,111,73,38,25,10,DAY,73.0,MOVING
147,26,39,84.00,0,111,74,38,25,11,DAY,73.5,DIGGING
148,20,37,86.00,2,117,74,38,25,11,DAY,74.0,MOVING
149,20,37,94.00,0,117,75,39,25,11,DAY,74.5,DIGGING
150,19,37,98.00,1,118,75,39,25,11,DAY,75.0,MOVING
151,19,37,98.00,0,118,76,40,25,11,DAY,75.5,DIGGING
152,19,38,98.00,1,119,76,40,25,11,DAY,76.0,MOVING
153,19,38,98.00,0,119,77,41,25,11,DAY,76.5,DIGGING
154,18,37,98.00,1,120,77,41,25,11,DAY,77.0,MOVING
155,18,37,98.00,0,120,78,42,25,11,DAY,77.5,DIGGING
156,16,35,98.00,1,122,78,42,25,11,DAY,78.0,MOVING
157,16,35,98.00,0,122,79,42,25,12,DAY,78.5,DIGGING
158,16,34,98.00,1,123,79,42,25,12,DAY,79.0,MOVING
159,16,34,98.00,0,123,80,42,25,13,DAY,79.5,DIGGING
160,11,38,92.00,2,128,80,42,25,13,DAY,80.0,MOVING
161,11,38,98.00,0,128,81,43,25,13,DAY,80.5,DIGGING
162,11,37,98.00,1,129,81,43,25,13,DAY,81.0,MOVING
163,11,37,98.00,0,129,82,44,25,13,DAY,81.5,DIGGING
164,10,38,98.00,1,130,82,44,25,13,DAY,82.0,MOVING
165,10,38,98.00,0,130,83,45,25,13,DAY,82.5,DIGGING
166,11,39,98.00,1,131,83,45,25,13,DAY,83.0,MOVING
167,11,39,98.00,0,131,84,46,25,13,DAY,83.5,DIGGING
168,12,38,98.00,1,132,84,46,25,13,DAY,84.0,MOVING
169,12,38,98.00,0,132,85,47,25,13,DAY,84.5,DIGGING
170,12,37,98.00,1,133,85,47,25,13,DAY,85.0,MOVING
171,12,37,98.00,0,133,86,48,25,13,DAY,85.5,DIGGING
172,10,37,98.00,1,135,86,48,25,13,DAY,86.0,MOVING
173,10,37,98.00,0,135,87,49,25,13,DAY,86.5,DIGGING
174,10,39,98.00,1,137,87,49,25,13,DAY,87.0,MOVING
175,10,39,98.00,0,137,88,50,25,13,DAY,87.5,DIGGING
176,12,39,98.00,1,139,88,50,25,13,NIGHT,88.0,MOVING
177,12,39,96.00,0,139,89,51,25,13,NIGHT,88.5,DIGGING
178,16,43,88.00,2,145,89,51,25,13,NIGHT,89.0,MOVING
179,16,43,86.00,0,145,90,51,25,14,NIGHT,89.5,DIGGING
180,17,42,84.00,1,146,90,51,25,14,NIGHT,90.0,MOVING
181,17,42,82.00,0,146,91,51,25,15,NIGHT,90.5,DIGGING
182,13,48,74.00,2,152,91,51,25,15,NIGHT,91.0,MOVING
183,13,48,72.00,0,152,92,52,25,15,NIGHT,91.5,DIGGING
184,13,49,70.00,1,153,92,52,25,15,NIGHT,92.0,MOVING
185,13,49,68.00,0,153,93,53,25,15,NIGHT,92.5,DIGGING
186,12,48,66.00,1,154,93,53,25,15,NIGHT,93.0,MOVING
187,12,48,64.00,0,154,94,54,25,15,NIGHT,93.5,DIGGING
188,14,48,62.00,1,156,94,54,25,15,NIGHT,94.0,MOVING
189,14,48,60.00,0,156,95,55,25,15,NIGHT,94.5,DIGGING
190,14,49,58.00,1,157,95,55,25,15,NIGHT,95.0,MOVING
191,14,49,56.00,0,157,96,56,25,15,NIGHT,95.5,DIGGING
192,12,49,54.00,1,159,96,56,25,15,DAY,96.0,MOVING
193,12,49,62.00,0,159,97,57,25,15,DAY,96.5,DIGGING
194,14,43,64.00,2,165,97,57,25,15,DAY,97.0,MOVING
195,14,43,72.00,0,165,98,57,25,16,DAY,97.5,DIGGING
196,15,43,80.00,1,166,98,57,25,16,DAY,98.0,MOVING
197,15,43,88.00,0,166,99,57,25,17,DAY,98.5,DIGGING
198,18,38,80.00,3,172,99,57,25,17,DAY,99.0,MOVING
199,18,38,88.00,0,172,100,58,25,17,DAY,99.5,DIGGING
